,Real Price,All RES,wind,solar,hydro,biomass,Slovak,Can Change,No change,Gender_f*Real Price,Gender_f*All RES,Gender_f*wind,Gender_f*solar,Gender_f*hydro,Gender_f*biomass,Gender_f*Slovak,Gender_f*Can Change,Gender_f*No change,Age*Real Price,Age*All RES,Age*wind,Age*solar,Age*hydro,Age*biomass,Age*Slovak,Age*Can Change,Age*No change,Income*Real Price,Income*All RES,Income*wind,Income*solar,Income*hydro,Income*biomass,Income*Slovak,Income*Can Change,Income*No change,No Income*Real Price,No Income*All RES,No Income*wind,No Income*solar,No Income*hydro,No Income*biomass,No Income*Slovak,No Income*Can Change,No Income*No change,Energy Consumption*Real Price,Energy Consumption*All RES,Energy Consumption*wind,Energy Consumption*solar,Energy Consumption*hydro,Energy Consumption*biomass,Energy Consumption*Slovak,Energy Consumption*Can Change,Energy Consumption*No change,Region West*Real Price,Region West*All RES,Region West*wind,Region West*solar,Region West*hydro,Region West*biomass,Region West*Slovak,Region West*Can Change,Region West*No change,Region East*Real Price,Region East*All RES,Region East*wind,Region East*solar,Region East*hydro,Region East*biomass,Region East*Slovak,Region East*Can Change,Region East*No change,Household_size*Real Price,Household_size*All RES,Household_size*wind,Household_size*solar,Household_size*hydro,Household_size*biomass,Household_size*Slovak,Household_size*Can Change,Household_size*No change,Concern_1*Real Price,Concern_1*All RES,Concern_1*wind,Concern_1*solar,Concern_1*hydro,Concern_1*biomass,Concern_1*Slovak,Concern_1*Can Change,Concern_1*No change,RES_attitude_1*Real Price,RES_attitude_1*All RES,RES_attitude_1*wind,RES_attitude_1*solar,RES_attitude_1*hydro,RES_attitude_1*biomass,RES_attitude_1*Slovak,RES_attitude_1*Can Change,RES_attitude_1*No change,Know_green_provider*Real Price,Know_green_provider*All RES,Know_green_provider*wind,Know_green_provider*solar,Know_green_provider*hydro,Know_green_provider*biomass,Know_green_provider*Slovak,Know_green_provider*Can Change,Know_green_provider*No change,Providers_count*Real Price,Providers_count*All RES,Providers_count*wind,Providers_count*solar,Providers_count*hydro,Providers_count*biomass,Providers_count*Slovak,Providers_count*Can Change,Providers_count*No change,Appliance_count*Real Price,Appliance_count*All RES,Appliance_count*wind,Appliance_count*solar,Appliance_count*hydro,Appliance_count*biomass,Appliance_count*Slovak,Appliance_count*Can Change,Appliance_count*No change,Task_temp*Real Price,Task_temp*All RES,Task_temp*wind,Task_temp*solar,Task_temp*hydro,Task_temp*biomass,Task_temp*Slovak,Task_temp*Can Change,Task_temp*No change,Task_consumption*Real Price,Task_consumption*All RES,Task_consumption*wind,Task_consumption*solar,Task_consumption*hydro,Task_consumption*biomass,Task_consumption*Slovak,Task_consumption*Can Change,Task_consumption*No change,Task_appliances*Real Price,Task_appliances*All RES,Task_appliances*wind,Task_appliances*solar,Task_appliances*hydro,Task_appliances*biomass,Task_appliances*Slovak,Task_appliances*Can Change,Task_appliances*No change,Task_source*Real Price,Task_source*All RES,Task_source*wind,Task_source*solar,Task_source*hydro,Task_source*biomass,Task_source*Slovak,Task_source*Can Change,Task_source*No change
1571,25,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,1450,-58,-58,-58,-58,-58,58,-58,-58,50,-2,-2,-2,-2,-2,2,-2,-2,0,0,0,0,0,0,0,0,0,25,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-2,-2,-2,-2,-2,2,-2,-2,75,-3,-3,-3,-3,-3,3,-3,-3,50,-2,-2,-2,-2,-2,2,-2,-2,0,0,0,0,0,0,0,0,0,150,-6,-6,-6,-6,-6,6,-6,-6,75,-3,-3,-3,-3,-3,3,-3,-3,50,-2,-2,-2,-2,-2,2,-2,-2,100,-4,-4,-4,-4,-4,4,-4,-4,100,-4,-4,-4,-4,-4,4,-4,-4,50,-2,-2,-2,-2,-2,2,-2,-2
1572,35,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2030,0,0,0,0,58,58,58,58,70,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,2,2,2,2,105,0,0,0,0,3,3,3,3,70,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,210,0,0,0,0,6,6,6,6,105,0,0,0,0,3,3,3,3,70,0,0,0,0,2,2,2,2,140,0,0,0,0,4,4,4,4,140,0,0,0,0,4,4,4,4,70,0,0,0,0,2,2,2,2
1573,35,0,0,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,2030,0,0,58,0,0,58,-58,-58,70,0,0,2,0,0,2,-2,-2,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,2,0,0,2,-2,-2,105,0,0,3,0,0,3,-3,-3,70,0,0,2,0,0,2,-2,-2,0,0,0,0,0,0,0,0,0,210,0,0,6,0,0,6,-6,-6,105,0,0,3,0,0,3,-3,-3,70,0,0,2,0,0,2,-2,-2,140,0,0,4,0,0,4,-4,-4,140,0,0,4,0,0,4,-4,-4,70,0,0,2,0,0,2,-2,-2
1574,35,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,2030,0,0,58,0,0,-58,58,58,70,0,0,2,0,0,-2,2,2,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,2,0,0,-2,2,2,105,0,0,3,0,0,-3,3,3,70,0,0,2,0,0,-2,2,2,0,0,0,0,0,0,0,0,0,210,0,0,6,0,0,-6,6,6,105,0,0,3,0,0,-3,3,3,70,0,0,2,0,0,-2,2,2,140,0,0,4,0,0,-4,4,4,140,0,0,4,0,0,-4,4,4,70,0,0,2,0,0,-2,2,2
1575,32,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1856,0,58,0,0,0,58,58,-58,64,0,2,0,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,2,0,0,0,2,2,-2,96,0,3,0,0,0,3,3,-3,64,0,2,0,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,192,0,6,0,0,0,6,6,-6,96,0,3,0,0,0,3,3,-3,64,0,2,0,0,0,2,2,-2,128,0,4,0,0,0,4,4,-4,128,0,4,0,0,0,4,4,-4,64,0,2,0,0,0,2,2,-2
1576,30,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1740,0,0,58,0,0,-58,-58,58,60,0,0,2,0,0,-2,-2,2,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,0,-2,-2,2,90,0,0,3,0,0,-3,-3,3,60,0,0,2,0,0,-2,-2,2,0,0,0,0,0,0,0,0,0,180,0,0,6,0,0,-6,-6,6,90,0,0,3,0,0,-3,-3,3,60,0,0,2,0,0,-2,-2,2,120,0,0,4,0,0,-4,-4,4,120,0,0,4,0,0,-4,-4,4,60,0,0,2,0,0,-2,-2,2
1577,35,1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,2030,58,0,0,0,0,-58,58,-58,70,2,0,0,0,0,-2,2,-2,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0,0,0,-2,2,-2,105,3,0,0,0,0,-3,3,-3,70,2,0,0,0,0,-2,2,-2,0,0,0,0,0,0,0,0,0,210,6,0,0,0,0,-6,6,-6,105,3,0,0,0,0,-3,3,-3,70,2,0,0,0,0,-2,2,-2,140,4,0,0,0,0,-4,4,-4,140,4,0,0,0,0,-4,4,-4,70,2,0,0,0,0,-2,2,-2
1578,32,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,1856,0,0,0,58,0,58,-58,58,64,0,0,0,2,0,2,-2,2,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,2,0,2,-2,2,96,0,0,0,3,0,3,-3,3,64,0,0,0,2,0,2,-2,2,0,0,0,0,0,0,0,0,0,192,0,0,0,6,0,6,-6,6,96,0,0,0,3,0,3,-3,3,64,0,0,0,2,0,2,-2,2,128,0,0,0,4,0,4,-4,4,128,0,0,0,4,0,4,-4,4,64,0,0,0,2,0,2,-2,2
1579,30,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,58,58,-58,-58,60,0,0,0,0,2,2,-2,-2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,2,2,-2,-2,90,0,0,0,0,3,3,-3,-3,60,0,0,0,0,2,2,-2,-2,0,0,0,0,0,0,0,0,0,180,0,0,0,0,6,6,-6,-6,90,0,0,0,0,3,3,-3,-3,60,0,0,0,0,2,2,-2,-2,120,0,0,0,0,4,4,-4,-4,120,0,0,0,0,4,4,-4,-4,60,0,0,0,0,2,2,-2,-2
1580,32,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,1856,0,0,0,0,58,58,-58,58,64,0,0,0,0,2,2,-2,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,2,2,-2,2,96,0,0,0,0,3,3,-3,3,64,0,0,0,0,2,2,-2,2,0,0,0,0,0,0,0,0,0,192,0,0,0,0,6,6,-6,6,96,0,0,0,0,3,3,-3,3,64,0,0,0,0,2,2,-2,2,128,0,0,0,0,4,4,-4,4,128,0,0,0,0,4,4,-4,4,64,0,0,0,0,2,2,-2,2
1581,30,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,1740,0,0,0,58,0,-58,58,-58,60,0,0,0,2,0,-2,2,-2,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,2,0,-2,2,-2,90,0,0,0,3,0,-3,3,-3,60,0,0,0,2,0,-2,2,-2,0,0,0,0,0,0,0,0,0,180,0,0,0,6,0,-6,6,-6,90,0,0,0,3,0,-3,3,-3,60,0,0,0,2,0,-2,2,-2,120,0,0,0,4,0,-4,4,-4,120,0,0,0,4,0,-4,4,-4,60,0,0,0,2,0,-2,2,-2
1582,32,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1856,58,0,0,0,0,-58,58,58,64,2,0,0,0,0,-2,2,2,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,0,0,-2,2,2,96,3,0,0,0,0,-3,3,3,64,2,0,0,0,0,-2,2,2,0,0,0,0,0,0,0,0,0,192,6,0,0,0,0,-6,6,6,96,3,0,0,0,0,-3,3,3,64,2,0,0,0,0,-2,2,2,128,4,0,0,0,0,-4,4,4,128,4,0,0,0,0,-4,4,4,64,2,0,0,0,0,-2,2,2
1583,35,0,1,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,2030,0,58,0,0,0,58,-58,-58,70,0,2,0,0,0,2,-2,-2,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,2,0,0,0,2,-2,-2,105,0,3,0,0,0,3,-3,-3,70,0,2,0,0,0,2,-2,-2,0,0,0,0,0,0,0,0,0,210,0,6,0,0,0,6,-6,-6,105,0,3,0,0,0,3,-3,-3,70,0,2,0,0,0,2,-2,-2,140,0,4,0,0,0,4,-4,-4,140,0,4,0,0,0,4,-4,-4,70,0,2,0,0,0,2,-2,-2
1584,195,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,10725,-55,-55,-55,-55,-55,-55,55,-55,390,-2,-2,-2,-2,-2,-2,2,-2,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,-1,1,-1,585,-3,-3,-3,-3,-3,-3,3,-3,390,-2,-2,-2,-2,-2,-2,2,-2,390,-2,-2,-2,-2,-2,-2,2,-2,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,-1,1,-1,975,-5,-5,-5,-5,-5,-5,5,-5,390,-2,-2,-2,-2,-2,-2,2,-2,585,-3,-3,-3,-3,-3,-3,3,-3,585,-3,-3,-3,-3,-3,-3,3,-3,195,-1,-1,-1,-1,-1,-1,1,-1
1585,200,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,55,55,-55,55,400,0,0,0,0,2,2,-2,2,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,1,-1,1,600,0,0,0,0,3,3,-3,3,400,0,0,0,0,2,2,-2,2,400,0,0,0,0,2,2,-2,2,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,1,-1,1,1000,0,0,0,0,5,5,-5,5,400,0,0,0,0,2,2,-2,2,600,0,0,0,0,3,3,-3,3,600,0,0,0,0,3,3,-3,3,200,0,0,0,0,1,1,-1,1
1586,195,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,10725,-55,-55,-55,-55,-55,-55,55,-55,390,-2,-2,-2,-2,-2,-2,2,-2,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,-1,1,-1,585,-3,-3,-3,-3,-3,-3,3,-3,390,-2,-2,-2,-2,-2,-2,2,-2,390,-2,-2,-2,-2,-2,-2,2,-2,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,-1,1,-1,975,-5,-5,-5,-5,-5,-5,5,-5,390,-2,-2,-2,-2,-2,-2,2,-2,585,-3,-3,-3,-3,-3,-3,3,-3,585,-3,-3,-3,-3,-3,-3,3,-3,195,-1,-1,-1,-1,-1,-1,1,-1
1587,200,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,11000,0,0,0,55,0,55,-55,55,400,0,0,0,2,0,2,-2,2,0,0,0,0,0,0,0,0,0,200,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,200,0,0,0,1,0,1,-1,1,600,0,0,0,3,0,3,-3,3,400,0,0,0,2,0,2,-2,2,400,0,0,0,2,0,2,-2,2,0,0,0,0,0,0,0,0,0,200,0,0,0,1,0,1,-1,1,1000,0,0,0,5,0,5,-5,5,400,0,0,0,2,0,2,-2,2,600,0,0,0,3,0,3,-3,3,600,0,0,0,3,0,3,-3,3,200,0,0,0,1,0,1,-1,1
1588,205,0,0,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,11275,0,0,55,0,0,55,55,-55,410,0,0,2,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,1,1,-1,615,0,0,3,0,0,3,3,-3,410,0,0,2,0,0,2,2,-2,410,0,0,2,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,1,1,-1,1025,0,0,5,0,0,5,5,-5,410,0,0,2,0,0,2,2,-2,615,0,0,3,0,0,3,3,-3,615,0,0,3,0,0,3,3,-3,205,0,0,1,0,0,1,1,-1
1589,205,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,11275,55,0,0,0,0,-55,-55,55,410,2,0,0,0,0,-2,-2,2,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,-1,-1,1,615,3,0,0,0,0,-3,-3,3,410,2,0,0,0,0,-2,-2,2,410,2,0,0,0,0,-2,-2,2,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,-1,-1,1,1025,5,0,0,0,0,-5,-5,5,410,2,0,0,0,0,-2,-2,2,615,3,0,0,0,0,-3,-3,3,615,3,0,0,0,0,-3,-3,3,205,1,0,0,0,0,-1,-1,1
1590,205,0,0,0,1,0,-1,1,1,0,0,0,0,0,0,0,0,0,11275,0,0,0,55,0,-55,55,55,410,0,0,0,2,0,-2,2,2,0,0,0,0,0,0,0,0,0,205,0,0,0,1,0,-1,1,1,0,0,0,0,0,0,0,0,0,205,0,0,0,1,0,-1,1,1,615,0,0,0,3,0,-3,3,3,410,0,0,0,2,0,-2,2,2,410,0,0,0,2,0,-2,2,2,0,0,0,0,0,0,0,0,0,205,0,0,0,1,0,-1,1,1,1025,0,0,0,5,0,-5,5,5,410,0,0,0,2,0,-2,2,2,615,0,0,0,3,0,-3,3,3,615,0,0,0,3,0,-3,3,3,205,0,0,0,1,0,-1,1,1
1591,205,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,11275,55,0,0,0,0,55,55,-55,410,2,0,0,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,1,1,-1,615,3,0,0,0,0,3,3,-3,410,2,0,0,0,0,2,2,-2,410,2,0,0,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,1,1,-1,1025,5,0,0,0,0,5,5,-5,410,2,0,0,0,0,2,2,-2,615,3,0,0,0,0,3,3,-3,615,3,0,0,0,0,3,3,-3,205,1,0,0,0,0,1,1,-1
1592,200,0,1,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,11000,0,55,0,0,0,55,-55,55,400,0,2,0,0,0,2,-2,2,0,0,0,0,0,0,0,0,0,200,0,1,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,200,0,1,0,0,0,1,-1,1,600,0,3,0,0,0,3,-3,3,400,0,2,0,0,0,2,-2,2,400,0,2,0,0,0,2,-2,2,0,0,0,0,0,0,0,0,0,200,0,1,0,0,0,1,-1,1,1000,0,5,0,0,0,5,-5,5,400,0,2,0,0,0,2,-2,2,600,0,3,0,0,0,3,-3,3,600,0,3,0,0,0,3,-3,3,200,0,1,0,0,0,1,-1,1
1593,195,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,10725,-55,-55,-55,-55,-55,55,-55,-55,390,-2,-2,-2,-2,-2,2,-2,-2,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,1,-1,-1,585,-3,-3,-3,-3,-3,3,-3,-3,390,-2,-2,-2,-2,-2,2,-2,-2,390,-2,-2,-2,-2,-2,2,-2,-2,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,1,-1,-1,975,-5,-5,-5,-5,-5,5,-5,-5,390,-2,-2,-2,-2,-2,2,-2,-2,585,-3,-3,-3,-3,-3,3,-3,-3,585,-3,-3,-3,-3,-3,3,-3,-3,195,-1,-1,-1,-1,-1,1,-1,-1
1594,202,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,11110,55,0,0,0,0,-55,55,55,404,2,0,0,0,0,-2,2,2,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,-1,1,1,606,3,0,0,0,0,-3,3,3,404,2,0,0,0,0,-2,2,2,404,2,0,0,0,0,-2,2,2,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,-1,1,1,1010,5,0,0,0,0,-5,5,5,404,2,0,0,0,0,-2,2,2,606,3,0,0,0,0,-3,3,3,606,3,0,0,0,0,-3,3,3,202,1,0,0,0,0,-1,1,1
1595,195,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,10725,-55,-55,-55,-55,-55,55,-55,-55,390,-2,-2,-2,-2,-2,2,-2,-2,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,1,-1,-1,585,-3,-3,-3,-3,-3,3,-3,-3,390,-2,-2,-2,-2,-2,2,-2,-2,390,-2,-2,-2,-2,-2,2,-2,-2,0,0,0,0,0,0,0,0,0,195,-1,-1,-1,-1,-1,1,-1,-1,975,-5,-5,-5,-5,-5,5,-5,-5,390,-2,-2,-2,-2,-2,2,-2,-2,585,-3,-3,-3,-3,-3,3,-3,-3,585,-3,-3,-3,-3,-3,3,-3,-3,195,-1,-1,-1,-1,-1,1,-1,-1
1596,205,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,11275,0,0,0,0,55,55,55,55,410,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,205,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,205,0,0,0,0,1,1,1,1,615,0,0,0,0,3,3,3,3,410,0,0,0,0,2,2,2,2,410,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,205,0,0,0,0,1,1,1,1,1025,0,0,0,0,5,5,5,5,410,0,0,0,0,2,2,2,2,615,0,0,0,0,3,3,3,3,615,0,0,0,0,3,3,3,3,205,0,0,0,0,1,1,1,1
1597,205,0,0,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,11275,0,0,55,0,0,55,-55,-55,410,0,0,2,0,0,2,-2,-2,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,1,-1,-1,615,0,0,3,0,0,3,-3,-3,410,0,0,2,0,0,2,-2,-2,410,0,0,2,0,0,2,-2,-2,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,1,-1,-1,1025,0,0,5,0,0,5,-5,-5,410,0,0,2,0,0,2,-2,-2,615,0,0,3,0,0,3,-3,-3,615,0,0,3,0,0,3,-3,-3,205,0,0,1,0,0,1,-1,-1
1598,205,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,11275,0,0,55,0,0,-55,55,55,410,0,0,2,0,0,-2,2,2,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,-1,1,1,615,0,0,3,0,0,-3,3,3,410,0,0,2,0,0,-2,2,2,410,0,0,2,0,0,-2,2,2,0,0,0,0,0,0,0,0,0,205,0,0,1,0,0,-1,1,1,1025,0,0,5,0,0,-5,5,5,410,0,0,2,0,0,-2,2,2,615,0,0,3,0,0,-3,3,3,615,0,0,3,0,0,-3,3,3,205,0,0,1,0,0,-1,1,1
1599,202,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,11110,0,55,0,0,0,55,55,-55,404,0,2,0,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,1,1,-1,606,0,3,0,0,0,3,3,-3,404,0,2,0,0,0,2,2,-2,404,0,2,0,0,0,2,2,-2,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,1,1,-1,1010,0,5,0,0,0,5,5,-5,404,0,2,0,0,0,2,2,-2,606,0,3,0,0,0,3,3,-3,606,0,3,0,0,0,3,3,-3,202,0,1,0,0,0,1,1,-1
1600,200,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,11000,0,0,55,0,0,-55,-55,55,400,0,0,2,0,0,-2,-2,2,0,0,0,0,0,0,0,0,0,200,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,200,0,0,1,0,0,-1,-1,1,600,0,0,3,0,0,-3,-3,3,400,0,0,2,0,0,-2,-2,2,400,0,0,2,0,0,-2,-2,2,0,0,0,0,0,0,0,0,0,200,0,0,1,0,0,-1,-1,1,1000,0,0,5,0,0,-5,-5,5,400,0,0,2,0,0,-2,-2,2,600,0,0,3,0,0,-3,-3,3,600,0,0,3,0,0,-3,-3,3,200,0,0,1,0,0,-1,-1,1
1601,205,1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,11275,55,0,0,0,0,-55,55,-55,410,2,0,0,0,0,-2,2,-2,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,-1,1,-1,615,3,0,0,0,0,-3,3,-3,410,2,0,0,0,0,-2,2,-2,410,2,0,0,0,0,-2,2,-2,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,-1,1,-1,1025,5,0,0,0,0,-5,5,-5,410,2,0,0,0,0,-2,2,-2,615,3,0,0,0,0,-3,3,-3,615,3,0,0,0,0,-3,3,-3,205,1,0,0,0,0,-1,1,-1
1602,202,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,11110,0,0,0,55,0,55,-55,55,404,0,0,0,2,0,2,-2,2,0,0,0,0,0,0,0,0,0,202,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,202,0,0,0,1,0,1,-1,1,606,0,0,0,3,0,3,-3,3,404,0,0,0,2,0,2,-2,2,404,0,0,0,2,0,2,-2,2,0,0,0,0,0,0,0,0,0,202,0,0,0,1,0,1,-1,1,1010,0,0,0,5,0,5,-5,5,404,0,0,0,2,0,2,-2,2,606,0,0,0,3,0,3,-3,3,606,0,0,0,3,0,3,-3,3,202,0,0,0,1,0,1,-1,1
1603,200,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,55,55,-55,-55,400,0,0,0,0,2,2,-2,-2,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,1,-1,-1,600,0,0,0,0,3,3,-3,-3,400,0,0,0,0,2,2,-2,-2,400,0,0,0,0,2,2,-2,-2,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,1,-1,-1,1000,0,0,0,0,5,5,-5,-5,400,0,0,0,0,2,2,-2,-2,600,0,0,0,0,3,3,-3,-3,600,0,0,0,0,3,3,-3,-3,200,0,0,0,0,1,1,-1,-1
1604,202,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,11110,0,0,0,0,55,55,-55,55,404,0,0,0,0,2,2,-2,2,0,0,0,0,0,0,0,0,0,202,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,202,0,0,0,0,1,1,-1,1,606,0,0,0,0,3,3,-3,3,404,0,0,0,0,2,2,-2,2,404,0,0,0,0,2,2,-2,2,0,0,0,0,0,0,0,0,0,202,0,0,0,0,1,1,-1,1,1010,0,0,0,0,5,5,-5,5,404,0,0,0,0,2,2,-2,2,606,0,0,0,0,3,3,-3,3,606,0,0,0,0,3,3,-3,3,202,0,0,0,0,1,1,-1,1
